384,China,981,11/3/2017,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,Weekly,5006,76902.43,11,0
385,Russia,939,12/9/2017,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,Weekly,5254,60838.92,2,0
386,Philippines,996,11/18/2017,in est risus auctor sed tristique in tempus sit amet,Once,5394,91564.78,5,0
387,China,731,3/7/2017,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,Daily,5732,65527.27,4,0
388,China,767,10/11/2017,justo morbi ut odio cras mi pede malesuada in imperdiet,Never,5999,90225.14,2,0
389,China,964,7/8/2017,donec quis orci eget orci vehicula condimentum curabitur in libero,Monthly,5942,91950.8,12,0
390,Russia,892,7/14/2017,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,Daily,5799,54085.34,6,0
391,Japan,912,11/26/2017,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,Seldom,5460,52737.16,10,0
392,Indonesia,871,12/17/2017,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu,Never,5309,51300.05,7,0
393,Indonesia,738,2/2/2017,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,Seldom,5914,64694.0,9,0
394,China,979,12/23/2017,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,Monthly,5270,61074.8,8,0
395,Bangladesh,835,8/23/2017,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,Yearly,5731,59908.61,11,0
396,Vietnam,949,6/6/2017,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,Once,5958,79657.78,7,0
397,Russia,861,3/23/2017,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,Never,5088,99800.84,5,0
398,Belarus,772,12/26/2017,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,Yearly,5462,63557.9,9,0
399,Ghana,796,3/14/2017,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,Often,5591,93406.59,5,0
400,Estonia,851,2/4/2017,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,Weekly,5676,74095.4,1,0
401,Russia,744,4/7/2017,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,Daily,5566,58059.75,7,0
402,Ukraine,844,7/22/2017,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,Daily,5134,97931.06,12,0
403,United States,885,8/5/2017,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,Monthly,5434,85748.31,10,0
404,Philippines,773,12/21/2017,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet,Once,5510,54559.15,6,0
405,Russia,718,1/24/2017,odio consequat varius integer ac leo pellentesque ultrices mattis odio,Seldom,5657,98739.26,11,0
406,Brazil,771,4/25/2017,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est,Often,5669,40969.3,5,0
407,Japan,822,2/24/2017,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor,Weekly,5849,62878.33,9,0
408,United States,714,9/20/2017,aenean sit amet justo morbi ut odio cras mi pede malesuada in,Often,5093,69930.52,7,0
409,United States,952,7/14/2017,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,Never,5857,88467.98,6,0
410,Colombia,883,9/25/2017,quam nec dui luctus rutrum nulla tellus in sagittis dui,Weekly,5604,56444.77,1,0
411,Greece,901,3/28/2017,duis at velit eu est congue elementum in hac habitasse platea dictumst,Monthly,5810,93090.34,5,0
412,Comoros,751,11/30/2017,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim,Daily,5726,40539.24,5,0
413,Kyrgyzstan,902,6/22/2017,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,Seldom,5280,76940.37,3,0
414,Sweden,717,1/21/2017,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,Seldom,5445,74352.32,2,0
415,Poland,828,7/30/2017,a suscipit nulla elit ac nulla sed vel enim sit amet,Yearly,5954,45076.51,2,0
416,Ecuador,928,9/29/2017,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque,Often,5986,64012.65,11,0
417,China,703,9/4/2017,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,Monthly,5232,61790.41,4,0
418,China,705,5/9/2017,justo eu massa donec dapibus duis at velit eu est congue elementum in hac,Weekly,5123,79013.0,10,0
419,China,781,3/30/2017,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim,Never,5671,59790.49,11,0
420,China,745,10/20/2017,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,Seldom,5591,69125.41,9,0
421,Chile,918,6/5/2017,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat,Yearly,5612,47550.34,2,0
422,Peru,878,8/17/2017,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,Never,5074,51619.99,9,0
423,France,873,2/22/2017,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,Once,5849,89753.36,11,0
424,Central African Republic,977,2/21/2017,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,Yearly,5037,92419.06,10,0
425,Philippines,764,9/14/2017,condimentum id luctus nec molestie sed justo pellentesque viverra pede,Monthly,5032,52599.94,12,0
426,Philippines,786,4/8/2017,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,Seldom,5220,56822.43,8,0
427,Colombia,969,6/1/2017,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea,Often,5251,94056.86,12,0
428,Ukraine,892,7/8/2017,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,Monthly,5065,71615.85,1,0
429,Pakistan,956,10/2/2017,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu,Weekly,5420,87596.42,9,0
430,Argentina,944,9/30/2017,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,Once,5501,90645.53,1,0
431,China,864,1/26/2017,neque libero convallis eget eleifend luctus ultricies eu nibh quisque,Yearly,5810,85948.04,8,0
432,Poland,818,4/16/2017,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim,Yearly,5154,76625.78,8,0
433,Indonesia,943,10/25/2017,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,Once,5254,68644.86,1,0
434,Kazakhstan,880,7/9/2017,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer,Weekly,5532,81831.05,4,0
435,China,904,5/27/2017,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,Never,5505,74894.71,8,0
436,China,813,5/1/2017,congue eget semper rutrum nulla nunc purus phasellus in felis,Yearly,5375,53863.93,11,0
437,United States,833,9/11/2017,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,Weekly,5372,85830.77,7,0
438,Russia,776,1/30/2017,justo in blandit ultrices enim lorem ipsum dolor sit amet,Once,5486,91540.29,5,0
439,Indonesia,916,7/25/2017,consequat nulla nisl nunc nisl duis bibendum felis sed interdum,Yearly,5100,93698.44,3,0
440,Indonesia,993,2/1/2017,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,Monthly,5161,85803.56,7,0
441,Dominican Republic,944,10/27/2017,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,Never,5236,79646.77,2,0
442,Brazil,806,12/16/2017,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,Once,5499,80893.26,9,0
443,Philippines,709,4/29/2017,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,Yearly,5769,48725.97,10,0
444,Peru,763,2/12/2017,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,Weekly,5437,87798.05,4,0
445,China,980,12/24/2017,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar,Weekly,5973,61294.28,12,0
446,Indonesia,950,2/27/2017,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer,Daily,5977,51602.17,4,0
447,Indonesia,748,11/13/2017,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque,Daily,5390,49322.75,3,0
448,China,815,11/24/2017,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,Often,5291,81880.42,9,0
449,Morocco,914,7/14/2017,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at,Often,5201,59476.18,8,0
450,France,716,10/16/2017,in magna bibendum imperdiet nullam orci pede venenatis non sodales,Weekly,5879,95039.82,4,0
451,Japan,778,8/29/2017,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,Never,5289,89844.77,7,0
452,Indonesia,804,7/11/2017,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,Yearly,5963,84053.18,2,0
453,Japan,884,1/14/2017,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,Monthly,5450,62141.7,4,0
454,Portugal,924,4/2/2017,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit,Often,5992,81112.11,9,0
455,China,857,11/12/2017,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,Yearly,5847,45682.37,11,0
456,China,924,8/26/2017,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,Daily,5751,85595.0,3,0
457,Brazil,849,5/16/2017,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,Monthly,5075,53041.08,1,0
458,Russia,880,7/17/2017,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum,Weekly,5137,59096.87,6,0
459,Greece,740,9/12/2017,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,Never,5378,47714.17,9,0
460,China,816,7/22/2017,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,Daily,5017,94297.7,1,0
461,China,946,10/16/2017,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,Once,5140,75332.92,9,0
462,Indonesia,723,9/13/2017,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,Seldom,5292,99742.48,6,0
463,China,754,4/23/2017,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,Yearly,5114,89890.88,8,0
464,Serbia,881,11/30/2017,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,Once,5123,70834.89,8,0
465,Ukraine,923,11/9/2017,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,Yearly,5332,87576.1,8,0
466,Portugal,770,9/3/2017,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,Weekly,5780,48231.28,6,0
467,Palestinian Territory,768,7/7/2017,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,Monthly,5414,96444.16,1,0
468,Philippines,925,10/18/2017,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante,Yearly,5208,61142.26,2,0
469,Portugal,978,10/16/2017,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,Weekly,5147,65573.54,3,0
470,Philippines,898,5/15/2017,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,Once,5234,94713.79,3,0
471,Indonesia,829,12/17/2017,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,Seldom,5113,94177.38,7,0
472,Philippines,721,9/13/2017,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,Monthly,5565,97276.68,5,0
473,Albania,841,5/4/2017,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,Never,5873,94872.44,2,0
474,China,861,4/11/2017,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,Daily,5437,82692.71,11,0
475,Russia,939,6/19/2017,ante vestibulum ante ipsum primis in faucibus orci luctus et,Daily,5100,70402.71,7,0
476,Kazakhstan,962,1/30/2017,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,Yearly,5576,41960.7,8,0
477,China,802,1/13/2017,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac,Once,5848,83411.55,2,0
478,Kazakhstan,994,2/22/2017,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,Monthly,5873,91731.52,1,0
479,Thailand,829,4/30/2017,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,Seldom,5048,99801.45,4,0
480,Eritrea,865,12/31/2016,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,Often,5404,86180.96,10,0
481,Pakistan,912,3/25/2017,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,Once,5173,49118.26,7,0
482,Indonesia,956,11/2/2017,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa,Monthly,5265,53384.78,5,0
483,Egypt,947,12/24/2017,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,Yearly,5809,73913.62,7,0
484,Russia,848,4/13/2017,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,Daily,5508,84211.83,6,0
485,China,769,11/19/2017,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,Once,5752,64175.73,7,0
486,Ukraine,915,3/21/2017,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,Yearly,5021,64579.85,1,0
487,Indonesia,897,10/16/2017,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,Daily,5292,52057.41,5,0
488,Kazakhstan,864,3/13/2017,non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,Seldom,5707,56065.01,9,0
489,Russia,924,10/10/2017,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,Weekly,5790,87783.21,3,0
490,China,993,5/3/2017,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui,Daily,5078,68388.01,12,0
491,Argentina,942,4/8/2017,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,Once,5673,68572.41,10,0
492,Poland,936,4/12/2017,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,Seldom,5241,70481.72,5,0
493,Brazil,995,10/16/2017,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum,Seldom,5444,82697.81,6,0
494,China,943,2/12/2017,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,Daily,5157,70400.74,12,0
495,China,823,12/5/2017,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,Daily,5313,44950.67,10,0
496,South Africa,943,9/17/2017,porttitor pede justo eu massa donec dapibus duis at velit eu,Monthly,5639,81177.21,4,0
497,Czech Republic,887,11/16/2017,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,Weekly,5152,51663.34,8,0
498,Hungary,848,8/19/2017,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id,Never,5964,75883.94,5,0
499,China,911,10/23/2017,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,Monthly,5101,93853.0,2,0
500,China,910,6/20/2017,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,Never,5125,88800.97,11,0
501,Sweden,808,7/2/2017,duis ac nibh fusce lacus purus aliquet at feugiat non,Seldom,5928,52791.93,5,0
502,Argentina,981,1/27/2017,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,Seldom,5434,78209.67,12,0
503,Czech Republic,704,3/20/2017,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,Often,5939,95126.63,9,0
504,Brazil,952,5/1/2017,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,Never,5968,75828.03,1,0
505,Portugal,733,8/25/2017,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,Monthly,5957,68086.13,5,0
506,China,744,12/31/2016,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,Daily,5865,80091.67,2,0
507,Sweden,736,5/20/2017,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,Seldom,5633,61782.64,8,0
508,Greece,967,8/22/2017,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,Weekly,5092,92614.4,8,0
509,Indonesia,779,9/20/2017,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,Often,5266,81690.87,6,0
510,Tunisia,979,11/5/2017,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,Often,5169,60406.86,10,0
511,Vietnam,885,5/4/2017,velit eu est congue elementum in hac habitasse platea dictumst morbi,Yearly,5503,73895.7,1,0
512,China,920,8/15/2017,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,Weekly,5336,73474.99,9,0
513,Brazil,904,11/4/2017,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,Daily,5530,67173.99,11,0
514,Angola,820,5/17/2017,aenean auctor gravida sem praesent id massa id nisl venenatis,Monthly,5520,85720.24,1,0
515,Russia,943,6/22/2017,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,Monthly,5868,96707.53,11,0
516,Czech Republic,744,7/18/2017,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim,Seldom,5870,65114.96,4,0
517,Ireland,766,12/11/2017,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,Weekly,5945,88883.54,8,0
518,Poland,720,3/15/2017,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,Yearly,5708,89421.31,1,0
519,Thailand,888,4/7/2017,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,Once,5687,58911.54,11,0
520,Yemen,968,2/3/2017,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,Daily,5451,89332.57,12,0
521,Indonesia,964,10/9/2017,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,Often,5393,76115.19,1,0
522,Tanzania,907,7/12/2017,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,Weekly,5842,78544.0,4,0
523,Indonesia,932,7/30/2017,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,Yearly,5766,94725.0,9,0
524,Czech Republic,779,3/9/2017,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,Monthly,5826,56753.12,11,0
525,Russia,814,10/3/2017,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,Once,5933,86116.0,4,0
526,Russia,738,11/5/2017,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,Never,5465,58181.96,11,0
527,Russia,767,5/23/2017,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,Often,5093,63691.99,7,0
528,Brazil,806,4/2/2017,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,Once,5895,57765.87,10,0
529,Burkina Faso,705,11/11/2017,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim,Once,5477,86440.76,6,0
530,Philippines,723,8/28/2017,at dolor quis odio consequat varius integer ac leo pellentesque,Once,5816,98272.23,2,0
531,Thailand,925,4/13/2017,tellus in sagittis dui vel nisl duis ac nibh fusce lacus,Monthly,5443,83673.24,1,0
532,Philippines,813,8/17/2017,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,Yearly,5241,86148.01,10,0
533,Brazil,838,9/26/2017,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,Once,5681,59330.39,12,0
534,Poland,725,11/14/2017,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,Daily,5123,99456.53,10,0
535,Russia,824,9/29/2017,aliquam convallis nunc proin at turpis a pede posuere nonummy,Never,5218,76901.67,11,0
536,Turkmenistan,807,9/3/2017,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in,Never,5806,55357.44,11,0
537,Mongolia,906,1/24/2017,nulla ut erat id mauris vulputate elementum nullam varius nulla,Monthly,5362,78688.14,8,0
538,Sweden,833,5/11/2017,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,Yearly,5623,69999.78,3,0
539,Sweden,776,2/12/2017,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet,Daily,5239,45607.46,5,0
540,Philippines,783,9/7/2017,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,Yearly,5161,42090.62,1,0
541,Brazil,957,7/22/2017,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,Monthly,5555,73222.97,4,0
542,Honduras,748,1/19/2017,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,Daily,5080,47268.88,5,0
543,Mongolia,733,10/30/2017,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,Weekly,5693,49934.45,4,0
544,China,740,3/11/2017,nullam sit amet turpis elementum ligula vehicula consequat morbi a,Monthly,5972,97692.94,5,0
545,China,786,5/29/2017,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,Seldom,5759,52271.05,5,0
546,United States,901,6/19/2017,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,Seldom,5263,43259.04,10,0
547,China,937,3/27/2017,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,Yearly,5379,47953.86,7,0
548,Canada,966,8/3/2017,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,Daily,5303,90696.65,12,0
549,China,736,10/2/2017,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,Daily,5380,66142.88,4,0
550,Indonesia,800,6/17/2017,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a,Monthly,5475,48125.87,2,0
551,Afghanistan,945,1/13/2017,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,Often,5720,74481.47,1,0
552,Indonesia,975,5/3/2017,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,Never,5658,77049.46,7,0
553,Zimbabwe,873,3/24/2017,justo morbi ut odio cras mi pede malesuada in imperdiet et,Once,5252,50087.54,3,0
554,Croatia,901,12/19/2017,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,Seldom,5265,73713.73,12,0
555,Portugal,867,4/22/2017,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,Monthly,5201,47540.82,5,0
556,Iran,856,7/14/2017,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,Daily,5294,94246.96,6,0
557,Greece,779,2/22/2017,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,Never,5735,80286.89,9,0
558,China,880,3/1/2017,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,Often,5205,65865.34,1,0
559,Philippines,762,4/22/2017,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia,Monthly,5852,69535.9,6,0
560,Indonesia,952,3/19/2017,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,Monthly,5130,88344.82,5,0
561,China,728,7/18/2017,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,Daily,5681,49226.67,9,0
562,China,856,9/23/2017,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam,Once,5505,65006.13,10,0
563,Norway,850,12/12/2017,felis ut at dolor quis odio consequat varius integer ac leo pellentesque,Once,5605,96948.59,6,0
564,Indonesia,942,10/11/2017,sapien a libero nam dui proin leo odio porttitor id consequat,Weekly,5230,83610.16,7,0
565,Colombia,935,9/15/2017,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,Monthly,5581,40574.97,5,0
566,Russia,879,7/6/2017,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse,Once,5264,93161.87,7,0
567,Pakistan,917,8/31/2017,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,Once,5983,55499.89,2,0
568,Japan,950,7/7/2017,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,Daily,5926,51216.38,5,0
569,Ethiopia,838,4/15/2017,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,Never,5926,59511.58,5,0
570,Mexico,795,5/23/2017,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien,Monthly,5669,40018.28,6,0
571,China,782,9/16/2017,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,Yearly,5952,84331.3,10,0
572,Colombia,941,5/23/2017,libero ut massa volutpat convallis morbi odio odio elementum eu,Seldom,5806,69465.07,10,0
573,Peru,880,12/30/2016,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,Once,5121,44782.13,12,0
574,Mexico,867,10/27/2017,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,Daily,5098,83513.4,7,0
575,Brazil,942,12/12/2017,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,Once,5378,47690.27,5,0
576,Russia,980,1/12/2017,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,Seldom,5619,92642.85,7,0
